name	dimNames	diab1	diab2	diab3	diab4	diab5	numberOfIndividuals	meanDist
doc_small_0.2_0.5_0.996320257302639	X1.5.anhydroglucitol..1.5.AG._X2.hydroxybutyrate..AHB._alpha.ketobutyrate_beta.hydroxypyruvate_pyroglutamine._pipecolate_X3.methoxytyrosine_citrulline_X3.hydroxyisobutyrate_fructose_mannose_X1.3.dihydroxyacetone_glucose_pyruvate_gluconate_heptanoate..7.0._pro.hydroxy.pro_gamma.glutamylglutamine_benzoate_serotonin..5HT._sphingosine_X17.methylstearate_X3.carboxy.4.methyl.5.propyl.2.furanpropanoate..CMPF._myo.inositol_dehydroisoandrosterone.sulfate..DHEA.S._bilirubin..Z.Z._X4.vinylphenol.sulfate_EDTA_X3.methylxanthine_taurocholate_X21.hydroxypregnenolone.disulfate_X3.methylhistidine_urea_tryptophan_uridine_X10.undecenoate..11.1n1.;citrulline_fructose_glucose_gluconate_X3.methylxanthine;X2.hydroxybutyrate..AHB._X3.hydroxyisobutyrate_bilirubin..Z.Z.;pipecolate_taurocholate	0.319587628865979	0.527272727272727	0.673913043478261	0.491228070175439	0.5	36_5_3_2_0_97_110_92_57_0	0.078074014341914
doc_small_0.2_0.5_0.996320257302639	X1.5.anhydroglucitol..1.5.AG._X2.hydroxybutyrate..AHB._alpha.ketobutyrate_beta.hydroxypyruvate_pyroglutamine._pipecolate_X3.methoxytyrosine_citrulline_X3.hydroxyisobutyrate_fructose_mannose_X1.3.dihydroxyacetone_glucose_pyruvate_gluconate_heptanoate..7.0._pro.hydroxy.pro_gamma.glutamylglutamine_benzoate_serotonin..5HT._sphingosine_X17.methylstearate_X3.carboxy.4.methyl.5.propyl.2.furanpropanoate..CMPF._myo.inositol_dehydroisoandrosterone.sulfate..DHEA.S._bilirubin..Z.Z._X4.vinylphenol.sulfate_EDTA_X3.methylxanthine_taurocholate_X21.hydroxypregnenolone.disulfate_X3.methylhistidine_urea_tryptophan_uridine_X10.undecenoate..11.1n1.;citrulline_fructose_glucose_gluconate_X3.methylxanthine;X2.hydroxybutyrate..AHB._benzoate_bilirubin..Z.Z.;pipecolate_serotonin..5HT.	0.319587628865979	0.480392156862745	0.636363636363636	0.623188405797101	0.5	36_5_3_2_0_97_102_88_69_0	0.0919144512864027
doc_small_0.2_0.5_0.996320257302639	X1.5.anhydroglucitol..1.5.AG._X2.hydroxybutyrate..AHB._alpha.ketobutyrate_beta.hydroxypyruvate_pyroglutamine._pipecolate_X3.methoxytyrosine_citrulline_X3.hydroxyisobutyrate_fructose_mannose_X1.3.dihydroxyacetone_glucose_pyruvate_gluconate_heptanoate..7.0._pro.hydroxy.pro_gamma.glutamylglutamine_benzoate_serotonin..5HT._sphingosine_X17.methylstearate_X3.carboxy.4.methyl.5.propyl.2.furanpropanoate..CMPF._myo.inositol_dehydroisoandrosterone.sulfate..DHEA.S._bilirubin..Z.Z._X4.vinylphenol.sulfate_EDTA_X3.methylxanthine_taurocholate_X21.hydroxypregnenolone.disulfate_X3.methylhistidine_urea_tryptophan_uridine_X10.undecenoate..11.1n1.;citrulline_fructose_glucose_gluconate_X3.methylxanthine;X2.hydroxybutyrate..AHB._alpha.ketobutyrate_X3.hydroxyisobutyrate_glucose_benzoate;dehydroisoandrosterone.sulfate..DHEA.S._EDTA_taurocholate;X4.vinylphenol.sulfate	0.319587628865979	0.328767123287671	0.694444444444444	0.681818181818182	0.538461538461538	36_5_5_3_1_97_73_72_88_26	0.153273882514103
